census_chapter,census_table,census_row,census_column,sector_desc,short_desc,commodity_desc,agg_level_desc,state_fips_code,state_alpha,state_name,county_code,county_name,domaincat_desc,value
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,1,AL,ALABAMA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"12,637"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,2,AK,ALASKA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),236
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,4,AZ,ARIZONA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"3,753"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,5,AR,ARKANSAS,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"10,404"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,6,CA,CALIFORNIA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"21,756"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,8,CO,COLORADO,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"11,579"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,9,CT,CONNECTICUT,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"2,152"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,10,DE,DELAWARE,,,AREA OPERATED: (10.0 TO 49.9 ACRES),903
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,12,FL,FLORIDA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"19,696"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,13,GA,GEORGIA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"13,444"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,15,HI,HAWAII,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"1,693"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,16,ID,IDAHO,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"7,337"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,17,IL,ILLINOIS,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"17,901"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,18,IN,INDIANA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"18,665"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,19,IA,IOWA,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"18,183"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,20,KS,KANSAS,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"10,101"
1,1,9,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,21,KY,KENTUCKY,,,AREA OPERATED: (10.0 TO 49.9 ACRES),"24,269"
1,1,16,1,ECONOMICS,"AG LAND, CROPLAND - ACRES",AG LAND,STATE,39,OH,OHIO,,,,"10,960,704"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,8,CO,COLORADO,,,AREA OPERATED: (50 TO 179 ACRES),"8,017"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,9,CT,CONNECTICUT,,,AREA OPERATED: (50 TO 179 ACRES),"1,181"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,10,DE,DELAWARE,,,AREA OPERATED: (50 TO 179 ACRES),469
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,12,FL,FLORIDA,,,AREA OPERATED: (50 TO 179 ACRES),"7,791"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,13,GA,GEORGIA,,,AREA OPERATED: (50 TO 179 ACRES),"13,479"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,15,HI,HAWAII,,,AREA OPERATED: (50 TO 179 ACRES),396
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,16,ID,IDAHO,,,AREA OPERATED: (50 TO 179 ACRES),"4,161"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,17,IL,ILLINOIS,,,AREA OPERATED: (50 TO 179 ACRES),"19,198"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,18,IN,INDIANA,,,AREA OPERATED: (50 TO 179 ACRES),"15,377"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,19,IA,IOWA,,,AREA OPERATED: (50 TO 179 ACRES),"20,831"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,20,KS,KANSAS,,,AREA OPERATED: (50 TO 179 ACRES),"16,654"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,21,KY,KENTUCKY,,,AREA OPERATED: (50 TO 179 ACRES),"28,098"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,22,LA,LOUISIANA,,,AREA OPERATED: (50 TO 179 ACRES),"7,655"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,23,ME,MAINE,,,AREA OPERATED: (50 TO 179 ACRES),"2,410"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,24,MD,MARYLAND,,,AREA OPERATED: (50 TO 179 ACRES),"3,332"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,25,MA,MASSACHUSETTS,,,AREA OPERATED: (50 TO 179 ACRES),"1,669"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,26,MI,MICHIGAN,,,AREA OPERATED: (50 TO 179 ACRES),"14,539"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,27,MN,MINNESOTA,,,AREA OPERATED: (50 TO 179 ACRES),"19,456"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,28,MS,MISSISSIPPI,,,AREA OPERATED: (50 TO 179 ACRES),"12,781"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,29,MO,MISSOURI,,,AREA OPERATED: (50 TO 179 ACRES),"33,356"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,30,MT,MONTANA,,,AREA OPERATED: (50 TO 179 ACRES),"4,332"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,31,NE,NEBRASKA,,,AREA OPERATED: (50 TO 179 ACRES),"9,011"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,32,NV,NEVADA,,,AREA OPERATED: (50 TO 179 ACRES),618
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,33,NH,NEW HAMPSHIRE,,,AREA OPERATED: (50 TO 179 ACRES),"1,141"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,34,NJ,NEW JERSEY,,,AREA OPERATED: (50 TO 179 ACRES),"1,604"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,35,NM,NEW MEXICO,,,AREA OPERATED: (50 TO 179 ACRES),"3,397"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,36,NY,NEW YORK,,,AREA OPERATED: (50 TO 179 ACRES),"11,812"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,37,NC,NORTH CAROLINA,,,AREA OPERATED: (50 TO 179 ACRES),"15,321"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,38,ND,NORTH DAKOTA,,,AREA OPERATED: (50 TO 179 ACRES),"4,988"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,39,OH,OHIO,,,AREA OPERATED: (50 TO 179 ACRES),"23,671"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,40,OK,OKLAHOMA,,,AREA OPERATED: (50 TO 179 ACRES),"24,980"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,41,OR,OREGON,,,AREA OPERATED: (50 TO 179 ACRES),"6,051"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,42,PA,PENNSYLVANIA,,,AREA OPERATED: (50 TO 179 ACRES),"19,985"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,44,RI,RHODE ISLAND,,,AREA OPERATED: (50 TO 179 ACRES),225
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,45,SC,SOUTH CAROLINA,,,AREA OPERATED: (50 TO 179 ACRES),"7,278"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,46,SD,SOUTH DAKOTA,,,AREA OPERATED: (50 TO 179 ACRES),"5,909"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,47,TN,TENNESSEE,,,AREA OPERATED: (50 TO 179 ACRES),"25,147"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,48,TX,TEXAS,,,AREA OPERATED: (50 TO 179 ACRES),"67,015"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,49,UT,UTAH,,,AREA OPERATED: (50 TO 179 ACRES),"3,159"
1,1,10,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,50,VT,VERMONT,,,AREA OPERATED: (50 TO 179 ACRES),"2,188"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,28,MS,MISSISSIPPI,,,AREA OPERATED: (500 TO 999 ACRES),"2,239"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,29,MO,MISSOURI,,,AREA OPERATED: (500 TO 999 ACRES),"7,310"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,30,MT,MONTANA,,,AREA OPERATED: (500 TO 999 ACRES),"2,210"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,31,NE,NEBRASKA,,,AREA OPERATED: (500 TO 999 ACRES),"6,593"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,32,NV,NEVADA,,,AREA OPERATED: (500 TO 999 ACRES),231
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,33,NH,NEW HAMPSHIRE,,,AREA OPERATED: (500 TO 999 ACRES),119
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,34,NJ,NEW JERSEY,,,AREA OPERATED: (500 TO 999 ACRES),189
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,35,NM,NEW MEXICO,,,AREA OPERATED: (500 TO 999 ACRES),"1,764"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,36,NY,NEW YORK,,,AREA OPERATED: (500 TO 999 ACRES),"1,738"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,37,NC,NORTH CAROLINA,,,AREA OPERATED: (500 TO 999 ACRES),"1,762"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,38,ND,NORTH DAKOTA,,,AREA OPERATED: (500 TO 999 ACRES),"3,184"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,39,OH,OHIO,,,AREA OPERATED: (500 TO 999 ACRES),"3,955"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,40,OK,OKLAHOMA,,,AREA OPERATED: (500 TO 999 ACRES),"6,575"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,41,OR,OREGON,,,AREA OPERATED: (500 TO 999 ACRES),"1,288"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,42,PA,PENNSYLVANIA,,,AREA OPERATED: (500 TO 999 ACRES),"1,790"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,44,RI,RHODE ISLAND,,,AREA OPERATED: (500 TO 999 ACRES),6
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,45,SC,SOUTH CAROLINA,,,AREA OPERATED: (500 TO 999 ACRES),"1,028"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,46,SD,SOUTH DAKOTA,,,AREA OPERATED: (500 TO 999 ACRES),"3,713"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,47,TN,TENNESSEE,,,AREA OPERATED: (500 TO 999 ACRES),"2,408"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,48,TX,TEXAS,,,AREA OPERATED: (500 TO 999 ACRES),"15,024"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,49,UT,UTAH,,,AREA OPERATED: (500 TO 999 ACRES),784
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,50,VT,VERMONT,,,AREA OPERATED: (500 TO 999 ACRES),323
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,51,VA,VIRGINIA,,,AREA OPERATED: (500 TO 999 ACRES),"2,127"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,53,WA,WASHINGTON,,,AREA OPERATED: (500 TO 999 ACRES),"1,235"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,54,WV,WEST VIRGINIA,,,AREA OPERATED: (500 TO 999 ACRES),988
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,55,WI,WISCONSIN,,,AREA OPERATED: (500 TO 999 ACRES),"4,180"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,56,WY,WYOMING,,,AREA OPERATED: (500 TO 999 ACRES),943
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,NATIONAL,99,US,US TOTAL,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","87,666"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,1,AL,ALABAMA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,140"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,2,AK,ALASKA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",16
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,4,AZ,ARIZONA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",808
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,5,AR,ARKANSAS,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,597"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,6,CA,CALIFORNIA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","2,061"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,8,CO,COLORADO,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","2,171"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,9,CT,CONNECTICUT,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",27
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,10,DE,DELAWARE,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",107
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,12,FL,FLORIDA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",738
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,13,GA,GEORGIA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,498"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,15,HI,HAWAII,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",43
1,1,15,1,ECONOMICS,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",AG LAND,STATE,37,NC,NORTH CAROLINA,,,,"34,563"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,16,ID,IDAHO,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,160"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,17,IL,ILLINOIS,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","5,155"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,18,IN,INDIANA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","2,585"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,19,IA,IOWA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","6,525"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,20,KS,KANSAS,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","5,375"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,21,KY,KENTUCKY,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,199"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,22,LA,LOUISIANA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,114"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,23,ME,MAINE,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",115
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,24,MD,MARYLAND,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",269
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,25,MA,MASSACHUSETTS,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",22
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,26,MI,MICHIGAN,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,504"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,27,MN,MINNESOTA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","4,182"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,28,MS,MISSISSIPPI,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,273"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,29,MO,MISSOURI,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","3,603"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,30,MT,MONTANA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","2,246"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,31,NE,NEBRASKA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","5,541"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,32,NV,NEVADA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",167
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,33,NH,NEW HAMPSHIRE,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",20
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,34,NJ,NEW JERSEY,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",88
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,35,NM,NEW MEXICO,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,696"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,36,NY,NEW YORK,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",717
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,37,NC,NORTH CAROLINA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,146"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,38,ND,NORTH DAKOTA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","3,837"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,39,OH,OHIO,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,958"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,40,OK,OKLAHOMA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","4,428"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,41,OR,OREGON,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",846
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,42,PA,PENNSYLVANIA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",577
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,44,RI,RHODE ISLAND,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",1
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,45,SC,SOUTH CAROLINA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",579
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,46,SD,SOUTH DAKOTA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","3,757"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,47,TN,TENNESSEE,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",992
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,48,TX,TEXAS,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","9,463"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,49,UT,UTAH,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",574
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,50,VT,VERMONT,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",113
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,51,VA,VIRGINIA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",966
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,53,WA,WASHINGTON,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",996
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,54,WV,WEST VIRGINIA,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",272
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,55,WI,WISCONSIN,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)","1,619"
1,1,13,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,56,WY,WYOMING,,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",780
